product_name,brand,category,price,size,love_count,rating,reviews_count,category_1,category_2,category_3,size_oz,size_mL,size_g
Twenty-Seven Eyeshadow Palette,Melt Cosmetics,Makeup/Eye/Eye Palettes,58.0,0.73 oz / 20.70 g ,10322,4.4375,32,Makeup,Eye,Eye Palettes,0.73,,0.70
Allday Everyday Lipliner,Melt Cosmetics,Makeup/Lip/Lip Liner,17.0,0.40 oz / 1.20 g,5667,4.9091,11,Makeup,Lip,Lip Liner,0.40,,1.20
Radioactive Pressed Pigment Palette,Melt Cosmetics,Makeup/Eye/Eye Palettes,48.0,0.66 oz/ 18.80 g,8963,4.6364,33,Makeup,Eye,Eye Palettes,0.66,,8.80
Lipstick,Melt Cosmetics,Makeup/Lip/Lipstick,19.0,0.14 oz / 4.05 g ,12999,4.3684,38,Makeup,Lip,Lipstick,0.14,,4.05
Digital Dust Highlight,Melt Cosmetics,Makeup/Face/Highlighter,39.0,0.28 oz/ 8 g,9709,4.6,30,Makeup,Face,Highlighter,0.28,,8
Michael Kors Eau De Parfum,Michael Kors,Fragrance/Women/Perfume,68.0,3.4 oz,10759,4.6955,509,Fragrance,Women,Perfume,3.4,,
Sexy Amber,Michael Kors,Fragrance/Women/Perfume,30.0,3.4 oz/ 100 mL,4834,4.5532,47,Fragrance,Women,Perfume,3.4,100,
Wonderlust,Michael Kors,Fragrance/Women/Perfume,30.0,3.4 oz/ 100 mL,4881,4.0833,48,Fragrance,Women,Perfume,3.4,100,
Michael Kors Wonderlust Deluxe Gift Set,Michael Kors,Fragrance/Value & Gift Sets/Perfume Gift Sets,122.0,na,240,0.0,0,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Michael Kors Signature Gift Set,Michael Kors,Fragrance/Value & Gift Sets/Perfume Gift Sets,122.0,na,106,0.0,0,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Sexy Amber Rollerball,Michael Kors,Fragrance/Women/Rollerballs & Travel Size,30.0,0.34 oz/ 10 mL,2734,4.1429,14,Fragrance,Women,Rollerballs & Travel Size,0.34,10,
Wonderlust Rollerball,Michael Kors,Fragrance/Women/Rollerballs & Travel Size,30.0,0.34 oz/ 10 mL,2864,3.8333,12,Fragrance,Women,Rollerballs & Travel Size,0.34,10,
Extreme Blue,Michael Kors,Fragrance/Men/Cologne,54.0,1.4 oz/ 41 mL,737,5.0,7,Fragrance,Men,Cologne,1.4,41,
Extreme Blue After Shave Balm,Michael Kors,Men/Shaving/Aftershave,45.0,5 oz/ 150 mL,251,5.0,1,Men,Shaving,Aftershave,5,150,
Extreme Blue Hair And Body Wash,Michael Kors,Fragrance/Men/Bath & Shower,32.0,5 oz/ 150 mL,346,5.0,1,Fragrance,Men,Bath & Shower,5,150,
Michael Kors Body Crème,Michael Kors,Fragrance/Women/Lotions & Oils,60.0,5.9 oz/ 174 mL,478,5.0,1,Fragrance,Women,Lotions & Oils,5.9,174,
MVPs Set,MILK MAKEUP,Makeup/Value & Gift Sets,39.0,na,32779,4.2857,42,Makeup,Value & Gift Sets,no info,,,
Hydro Grip Primer,MILK MAKEUP,Makeup/Face/Face Primer,30.0,1.52 oz/ 45 mL,60902,4.0378,1639,Makeup,Face,Face Primer,1.52,45,
Vegan Milk Moisturizer,MILK MAKEUP,Skincare/Moisturizers/Moisturizers,38.0,1.7 oz/ 48 mL,6763,4.6335,221,Skincare,Moisturizers,Moisturizers,1.7,48,
KUSH High Volume Mascara,MILK MAKEUP,Makeup/Eye/Mascara,12.0, - blackest black,72333,3.9466,5189,Makeup,Eye,Mascara,,,
Triple The Kush Set,MILK MAKEUP,Makeup/Face/Face Sets,25.0,na,11666,4.0286,35,Makeup,Face,Face Sets,,,
Lip + Cheek,MILK MAKEUP,Makeup/Lip/Lipstick,28.0,1 oz/ 28 g,65824,4.2786,585,Makeup,Lip,Lipstick,1,,28
Hydro Grip Primer Mini,MILK MAKEUP,Makeup/Mini Size,15.0,0.33 oz/ 10 mL,45306,3.8199,433,Makeup,Mini Size,no info,0.33,10,
Matte Bronzer,MILK MAKEUP,Makeup/Cheek/Bronzer,15.0,1 oz/ 30mL,47955,4.1603,549,Makeup,Cheek,Bronzer,1,,
KUSH Fiber Brow Gel,MILK MAKEUP,Makeup/Eye/Eyebrow,20.0,0.15 oz/ 4.5 mL,46635,4.4039,1030,Makeup,Eye,Eyebrow,0.15,4.5,
Cooling Water,MILK MAKEUP,Skincare/Moisturizers/Moisturizers,26.0,1.2 oz/ 34 g,76880,3.7672,1048,Skincare,Moisturizers,Moisturizers,1.2,,34
Vegan Milk Moisturizer Mini,MILK MAKEUP,Skincare/Moisturizers/Moisturizers,19.0,0.53 oz/ 15 mL,3130,4.6335,221,Skincare,Moisturizers,Moisturizers,0.53,15,
KUSH Lip Balm,MILK MAKEUP,Makeup/Lip/Lip Balm & Treatment,16.0,0.10 oz/ 3 g,46399,4.1177,688,Makeup,Lip,Lip Balm & Treatment,0.10,,3
MIU MIU Eau de Parfum,Miu Miu,Fragrance/Women/Perfume,30.0,3.4 oz/ 101 mL,10066,3.5485,299,Fragrance,Women,Perfume,3.4,101,
MIU MIU L'eau Rosée,Miu Miu,Fragrance/Women/Perfume,28.0,3.4 oz/ 100mL,7609,3.8395,81,Fragrance,Women,Perfume,3.4,,
Miu Miu Twist Eau de Parfum,Miu Miu,Fragrance/Women/Perfume,73.0,1.7oz/50mL,3101,3.9697,66,Fragrance,Women,Perfume,,,
Fleur D'Argent,Miu Miu,Fragrance/Women/Perfume,77.0,1.7 oz/ 50 mL,2082,3.9286,14,Fragrance,Women,Perfume,1.7,50,
MIU MIU L'eau Bleue,Miu Miu,Fragrance/Women/Perfume,30.0,3.4 oz/ 100 mL,6436,3.662,142,Fragrance,Women,Perfume,3.4,100,
L'eau Rosee Gift Set,Miu Miu,Fragrance/Value & Gift Sets/Perfume Gift Sets,87.0,na,443,5.0,2,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
MIU MIU Eau de Parfum Rollerball,Miu Miu,Fragrance/Women/Rollerballs & Travel Size,30.0,0.33 oz/ 9.8 mL,4031,4.6122,49,Fragrance,Women,Rollerballs & Travel Size,0.33,9.8,
Miu Miu Twist Eau de Parfum Travel Spray,Miu Miu,Fragrance/Women/Rollerballs & Travel Size,32.0,0.33 oz/ 10 mL,1279,4.6429,14,Fragrance,Women,Rollerballs & Travel Size,0.33,10,
MIU MIU L'eau Rosée Travel Spray,Miu Miu,Fragrance/Women/Rollerballs & Travel Size,28.0,0.33 oz/ 10 mL,3055,4.1667,18,Fragrance,Women,Rollerballs & Travel Size,0.33,10,
L'Eau Bleue & L'Eau Rosée Duo,Miu Miu,Fragrance/Value & Gift Sets/Perfume Gift Sets,85.0,na,181,0.0,0,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
MIU MIU Body Lotion,Miu Miu,Fragrance/Women/Lotions & Oils,52.0,6.7 oz/ 198 mL,899,5.0,2,Fragrance,Women,Lotions & Oils,6.7,198,
Miu Miu L'eau Bleue Rollerball,Miu Miu,Fragrance/Women/Rollerballs & Travel Size,30.0,0.33 oz/ 10 mL,2425,4.0,20,Fragrance,Women,Rollerballs & Travel Size,0.33,10,
Legend,Montblanc,Fragrance/Men/Cologne,35.0,3.3 oz/ 100 mL,4902,4.8163,147,Fragrance,Men,Cologne,3.3,100,
Explorer,Montblanc,Fragrance/Men/Cologne,78.0,3.3 oz/ 100 mL,33,5.0,2,Fragrance,Men,Cologne,3.3,100,
Explorer,Montblanc,Fragrance/Women/Perfume,98.0,3.3 oz/ 100 mL,328,4.8,5,Fragrance,Women,Perfume,3.3,100,
Legend Spirit Eau de Toilette,Montblanc,Fragrance/Men/Cologne,72.0,1.7 oz/ 50 mL,1399,4.8846,26,Fragrance,Men,Cologne,1.7,50,
Legend Travel Spray,Montblanc,Fragrance/Men/Cologne,35.0,0.5 oz/ 15 mL,1444,4.8571,7,Fragrance,Men,Cologne,0.5,15,
Legend Body Spray,Montblanc,Fragrance/Men/Body Sprays & Deodorant,22.0,6.6 oz/ 200 mL,802,4.9091,22,Fragrance,Men,Body Sprays & Deodorant,6.6,200,
Legend Night,Montblanc,Fragrance/Men/Cologne,78.0,1.7 oz/ 50 mL,640,5.0,6,Fragrance,Men,Cologne,1.7,50,
SuperHair™ Daily Hair Nutrition,Moon Juice,Skincare/Wellness/Beauty Supplements,60.0,120 Capsules,4458,4.48,50,Skincare,Wellness,Beauty Supplements,,,
SuperYou® Daily Stress Management,Moon Juice,Skincare/Wellness/Beauty Supplements,49.0,60 capsules,11207,4.4468,94,Skincare,Wellness,Beauty Supplements,,,
Acid Potion,Moon Juice,Skincare/Treatments/Facial Peels,39.0,3.3 oz/ 100 mL,15615,4.7202,193,Skincare,Treatments,Facial Peels,3.3,100,
Anti-Gravity Duo Resurface and Plump,Moon Juice,Skincare/Value & Gift Sets,72.0,na,838,5.0,1,Skincare,Value & Gift Sets,no info,,,
Magnesi-Om™,Moon Juice,Bath & Body/Beauty Supplements,42.0,4.0 oz/ 120 g,563,4.8333,6,Bath & Body,Beauty Supplements,no info,4.0,,120
Ashwagandha,Moon Juice,Skincare/Wellness/Beauty Supplements,38.0,3.5 oz/  105 mL,1839,5.0,4,Skincare,Wellness,Beauty Supplements,3.5,105,
Sex Dust®,Moon Juice,Skincare/Wellness/Beauty Supplements,38.0,1.5 oz/ 42.5 g,6120,3.7273,66,Skincare,Wellness,Beauty Supplements,1.5,,2.5
Full Moon Dust® Box,Moon Juice,Skincare/Wellness/Beauty Supplements,35.0,12 x 1.3 oz/ 36 g sachets (2 of each),8851,3.8472,72,Skincare,Wellness,Beauty Supplements,,,
Blue Beauty Adaptogenic Protein,Moon Juice,Skincare/Wellness/Beauty Supplements,50.0,16 oz/ 454 g,3497,4.66,50,Skincare,Wellness,Beauty Supplements,16,,454
Beauty Shroom™ Vegan Collagen Protection,Moon Juice,Skincare/Wellness/Beauty Supplements,58.0,8.5 oz/ 240 g,2902,4.0,10,Skincare,Wellness,Beauty Supplements,8.5,,240
Brain Dust®,Moon Juice,Skincare/Wellness/Beauty Supplements,38.0,1.5 oz/ 42.5 g,4977,4.1395,43,Skincare,Wellness,Beauty Supplements,1.5,,2.5
Beauty Dust®,Moon Juice,Skincare/Wellness/Beauty Supplements,38.0,1.5 oz/ 42.5 g,9611,4.2208,77,Skincare,Wellness,Beauty Supplements,1.5,,2.5
Moroccanoil Treatment,Moroccanoil,Hair/Hair Styling & Treatments/Hair Oil,15.0,1.7 oz/ 50 mL,83241,4.6585,984,Hair,Hair Styling & Treatments,Hair Oil,1.7,50,
Cleanse + Style Duo,Moroccanoil,Hair/Value & Gift Sets,44.0,na,4994,4.7143,14,Hair,Value & Gift Sets,no info,,,
Moroccanoil Treatment Light,Moroccanoil,Hair/Hair Styling & Treatments/Hair Oil,15.0,1.7 oz/ 50 mL,13176,4.5484,124,Hair,Hair Styling & Treatments,Hair Oil,1.7,50,
Intense Hydrating Mask,Moroccanoil,Hair/Hair Styling & Treatments/Hair Masks,6.0,8.5 oz/ 250 mL,25979,4.2171,175,Hair,Hair Styling & Treatments,Hair Masks,8.5,250,
Dry Shampoo Dark Tones,Moroccanoil,Hair/Shampoo & Conditioner/Dry Shampoo,10.5,5.4 oz/ 205 mL,15491,4.2988,251,Hair,Shampoo & Conditioner,Dry Shampoo,5.4,205,
Color Depositing Mask,Moroccanoil,Hair/Hair Styling & Treatments/Hair Masks,28.0,6.7 oz/ 200 mL,10609,3.5791,316,Hair,Hair Styling & Treatments,Hair Masks,6.7,200,
Moroccanoil Treatment Mini,Moroccanoil,Mini Size/Hair,15.0,0.85 oz/ 25 mL,30313,4.6585,984,Mini Size,Hair,no info,0.85,25,
Dry Shampoo Light Tones,Moroccanoil,Hair/Shampoo & Conditioner/Dry Shampoo,10.5,5.4 oz/ 205 mL,7712,4.642,176,Hair,Shampoo & Conditioner,Dry Shampoo,5.4,205,
Moisture Repair Conditioner,Moroccanoil,Hair/Shampoo & Conditioner/Conditioner,10.5,8.5 oz/ 250 mL,7311,4.4603,441,Hair,Shampoo & Conditioner,Conditioner,8.5,250,
Moisture Repair Shampoo,Moroccanoil,Hair/Shampoo & Conditioner/Shampoo,10.0,8.5 oz/ 250 mL,9595,4.3346,523,Hair,Shampoo & Conditioner,Shampoo,8.5,250,
Moisture & Shine Travel Kit,Moroccanoil,Mini Size/Hair,26.0,Fragrance Originale,21482,3.9333,60,Mini Size,Hair,no info,,,
Restorative Hair Mask,Moroccanoil,Hair/Hair Styling & Treatments/Hair Masks,43.0,8.5 oz/ 250 mL,15083,4.506,83,Hair,Hair Styling & Treatments,Hair Masks,8.5,250,
MOSCHINO TOY 2,Moschino,Fragrance/Women/Perfume,56.0,1.7oz/50mL,4858,4.2973,37,Fragrance,Women,Perfume,,,
Moschino Women's Coffret Set,Moschino,Fragrance/Value & Gift Sets/Perfume Gift Sets,39.0,5 x 0.17 oz/ 5 mL,3209,5.0,3,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Moschino Mini Gift Set,Moschino,Fragrance/Value & Gift Sets/Perfume Gift Sets,16.0,2 x 0.17 oz/ 5 mL,20170,4.4,60,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Moschino Fresh Couture,Moschino,Fragrance/Women/Perfume,62.0,3.4 oz/ 101 mL,14953,4.0174,115,Fragrance,Women,Perfume,3.4,101,
Moschino Pink Fresh Couture,Moschino,Fragrance/Women/Perfume,45.0,1.7 oz/ 50 mL,6787,4.0323,31,Fragrance,Women,Perfume,1.7,50,
MOSCHINO TOY 2 Mini Duo,Moschino,Fragrance/Value & Gift Sets/Perfume Gift Sets,20.0,2 x 0.17oz/5mL,2354,3.8889,9,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Moschino Gold Fresh Couture,Moschino,Fragrance/Women/Perfume,76.0,1.7 oz/ 50 mL,4599,3.4167,36,Fragrance,Women,Perfume,1.7,50,
SO REAL,Moschino,Fragrance/Women/Perfume,69.0,1.7 oz/ 50 mL,2278,4.3,10,Fragrance,Women,Perfume,1.7,50,
MOSCHINO TOY 2 Travel Spray,Moschino,Fragrance/Women/Rollerballs & Travel Size,30.0,0.3oz/10mL,1147,5.0,2,Fragrance,Women,Rollerballs & Travel Size,,,
Moschino Fresh Couture Rollerball,Moschino,Fragrance/Women/Rollerballs & Travel Size,28.0,0.3 oz/ 10 mL,1945,5.0,3,Fragrance,Women,Rollerballs & Travel Size,0.3,10,
Moschino So Real Set,Moschino,Fragrance/Value & Gift Sets/Perfume Gift Sets,86.0,na,673,4.0,3,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
So Real Rollerball,Moschino,Fragrance/Women/Perfume,28.0,0.3 oz/ 10 mL,0,0.0,0,Fragrance,Women,Perfume,0.3,10,
Gua Sha Facial Lifting Tool,Mount Lai,Skincare/High Tech Tools/Anti-Aging,28.0,Jade,20545,4.5161,124,Skincare,High Tech Tools,Anti-Aging,,,
Amethyst Roller,Mount Lai,Skincare/Wellness/Facial Rollers,44.0,mini,8443,4.6667,30,Skincare,Wellness,Facial Rollers,,,
De-Puffing Rose Quartz Facial Roller,Mount Lai,Skincare/Wellness/Facial Rollers,38.0,Standard,16591,4.0556,54,Skincare,Wellness,Facial Rollers,,,
De-Puffing Jade Facial Roller,Mount Lai,Skincare/Wellness/Facial Rollers,34.0,Standard,26944,3.9524,147,Skincare,Wellness,Facial Rollers,,,
De-Puffing Jade Facial Roller Mini,Mount Lai,Skincare/Wellness/Facial Rollers,20.0,Mini,0,4.4444,18,Skincare,Wellness,Facial Rollers,,,
Massaging Jade Textured Facial Roller,Mount Lai,Skincare/Wellness/Facial Rollers,34.0,na,2154,5.0,5,Skincare,Wellness,Facial Rollers,,,
De-Puffing Rose Quartz Eye Treatment Tool,Mount Lai,Skincare/Wellness/Facial Rollers,30.0,na,2780,4.8,10,Skincare,Wellness,Facial Rollers,,,
De-Puffing Rose Quartz Roller Facial Set,Mount Lai,Skincare/Value & Gift Sets,51.5,na,2865,5.0,1,Skincare,Value & Gift Sets,no info,,,
De-Puffing Rose Quartz Facial Roller Mini,Mount Lai,Mini Size/Skincare,25.0,Mini,0,3.6667,9,Mini Size,Skincare,no info,,,
De-Puffing Jade Eye Treatment Tool,Mount Lai,Skincare/Wellness/Facial Rollers,30.0,na,1687,5.0,1,Skincare,Wellness,Facial Rollers,,,
Amethyst Roller Mini,Mount Lai,Skincare/Mini Size,30.0,mini,0,5.0,1,Skincare,Mini Size,no info,,,
Jade Massaging Comb,Mount Lai,Tools & Brushes/Hair Tools/Hair Brushes & Combs,52.0,na,2797,2.75,4,Tools & Brushes,Hair Tools,Hair Brushes & Combs,,,
Alien,Mugler,Fragrance/Women/Perfume,30.0,0.3oz/ 10 mL,23962,4.5686,853,Fragrance,Women,Perfume,,10,
Angel,Mugler,Fragrance/Women/Perfume,30.0,0.3oz/ 10 mL,21095,4.1121,1115,Fragrance,Women,Perfume,,10,
Alien Travel Spray,Mugler,Fragrance/Women/Rollerballs & Travel Size,30.0,0.3oz/ 10 mL,6442,4.5476,42,Fragrance,Women,Rollerballs & Travel Size,,10,
Angel Travel Spray,Mugler,Fragrance/Women/Rollerballs & Travel Size,30.0,0.3oz/ 10 mL,3531,3.7,10,Fragrance,Women,Rollerballs & Travel Size,,10,
Angel Muse,Mugler,Fragrance/Women/Perfume,70.0,1.7 oz/ 50 mL,5395,4.4149,94,Fragrance,Women,Perfume,1.7,50,
Alien Hair Mist,Mugler,Fragrance/Women/Body Mist & Hair Mist,40.0,1.0 oz/ 30 mL,3670,4.5833,24,Fragrance,Women,Body Mist & Hair Mist,1.0,30,
Angel Hair Mist,Mugler,Fragrance/Women/Body Mist & Hair Mist,40.0,1 oz/ 30 mL,3950,4.0741,27,Fragrance,Women,Body Mist & Hair Mist,1,30,
A*MEN,Mugler,Fragrance/Men/Cologne,90.0,3.4  oz/ 100 mL,1170,4.5942,69,Fragrance,Men,Cologne,,100,
Alien Eau Extraordinaire ,Mugler,Fragrance/Women/Perfume,70.0,2 oz/ 60 mL,1898,4.2121,33,Fragrance,Women,Perfume,2,60,
Alien Beautifying Body Lotion,Mugler,Fragrance/Women/Lotions & Oils,56.0,6.8 oz/ 200 mL,651,5.0,2,Fragrance,Women,Lotions & Oils,6.8,200,
Retinol Youth Renewal Serum,Murad,Skincare/Treatments/Face Serums,89.0,1 oz,13551,4.5584,274,Skincare,Treatments,Face Serums,1,,
Rapid Age Spot and Pigment Lightening Serum ,Murad,Skincare/Treatments/Face Serums,72.0,1 oz,42520,3.8179,1499,Skincare,Treatments,Face Serums,1,,
Retinol Youth Renewal Night Cream,Murad,Skincare/Moisturizers/Moisturizers,82.0,1.7 oz/ 50 mL,509,5.0,5,Skincare,Moisturizers,Moisturizers,1.7,50,
InvisiScar Resurfacing Treatment,Murad,Skincare/Treatments/Face Serums,35.0,0.5 oz/ 15 mL,10421,4.4046,304,Skincare,Treatments,Face Serums,0.5,15,
Hydro-Dynamic® Ultimate Moisture,Murad,Skincare/Moisturizers/Moisturizers,75.0,1.7 oz,13787,4.4113,423,Skincare,Moisturizers,Moisturizers,1.7,,
AHA/BHA Exfoliating Cleanser,Murad,Skincare/Cleansers/Face Wash & Cleansers,40.0,6.75 oz,30027,4.5445,652,Skincare,Cleansers,Face Wash & Cleansers,6.75,,
Oil and Pore Control Mattifier Broad Spectrum SPF 45 PA++++,Murad,Skincare/Moisturizers/Moisturizers,42.0,1.7 oz/ 50 mL,5221,4.2139,360,Skincare,Moisturizers,Moisturizers,1.7,50,
Clarifying Cleanser,Murad,Skincare/Cleansers/Face Wash & Cleansers,30.0,6.75 oz,39875,4.2554,2255,Skincare,Cleansers,Face Wash & Cleansers,6.75,,
Retinol Youth Renewal Eye Serum,Murad,Skincare/Eye Care/Eye Creams & Treatments,85.0,0.5 oz/ 15 mL,405,5.0,2,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Renewing Eye Cream,Murad,Skincare/Eye Care/Eye Creams & Treatments,82.0,0.5 oz,9603,4.0599,217,Skincare,Eye Care,Eye Creams & Treatments,0.5,,
Time Release Acne Cleanser,Murad,Skincare/Cleansers/Face Wash & Cleansers,39.0,6.75 oz,26807,4.3527,845,Skincare,Cleansers,Face Wash & Cleansers,6.75,,
Nutrient-Charged Water Gel,Murad,Skincare/Moisturizers/Moisturizers,60.0,1.7 oz/ 50 mL,14320,4.5118,549,Skincare,Moisturizers,Moisturizers,1.7,50,
Rolling With My Charm,NAILS INC.,Makeup/Value & Gift Sets,10.5,na,1387,4.0,1,Makeup,Value & Gift Sets,no info,,,
Nail Polish,NAILS INC.,Makeup/Nail,11.0,0.47 oz/ 14 mL,26467,4.1371,350,Makeup,Nail,no info,0.47,14,
NAILKALE - Superfood Base Coat,NAILS INC.,Makeup/Nail,15.0,0.47 oz/ 14 mL,15693,4.5829,187,Makeup,Nail,no info,0.47,14,
The Future Is Fairy Nail Polish Duo,NAILS INC.,Makeup/Nail,15.0,2 x 0.47 oz/ 13.9 mL,9490,4.4348,23,Makeup,Nail,no info,,,
Joyful Nail Polish Duo,NAILS INC.,Makeup/Value & Gift Sets,15.0,na,2357,4.125,8,Makeup,Value & Gift Sets,no info,,,
Self Made Mermaid Duo,NAILS INC.,Makeup/Nail,15.0,2 x 0.49 oz/ 14 mL,6342,4.8333,24,Makeup,Nail,no info,,,
Unicorn Nail Polish Duo,NAILS INC.,Makeup/Nail,15.0,na,27844,4.635,263,Makeup,Nail,no info,,,
Nail Porn Nail Polish Duo,NAILS INC.,Makeup/Nail,15.0,Drty Girl/ Always On Top,6513,3.9643,28,Makeup,Nail,no info,,,
Super Sexy Strong Nail Duo,NAILS INC.,Makeup/Nail,15.0,2 x 0.47 oz/ 14 mL,1123,4.4,5,Makeup,Nail,no info,,,
Gel Nail Polish,NAILS INC.,Makeup/Nail,15.0,0.47 oz/ 14 mL,30417,3.9194,62,Makeup,Nail,no info,0.47,14,
Life Hack Personality Nail Polish Collection,NAILS INC.,Makeup/Nail,11.0,0.47 oz/ 14 mL,10035,4.3929,28,Makeup,Nail,no info,0.47,14,
Flock You Nail Polish Duo,NAILS INC.,Makeup/Nail,15.0,2 x 0.49 oz/ 14 mL,4826,4.7872,47,Makeup,Nail,no info,,,
for her Eau de Parfum,Narciso Rodriguez,Fragrance/Women/Perfume,98.0,1.6 oz/ 50 mL,10216,4.4373,311,Fragrance,Women,Perfume,1.6,50,
Pure Musc Eau de Parfum,Narciso Rodriguez,Fragrance/Women/Perfume,30.0,1.6oz/50mL,1047,4.1667,12,Fragrance,Women,Perfume,,,
for her Fleur Musc,Narciso Rodriguez,Fragrance/Women/Perfume,30.0,3.3 oz/ 100 mL,2039,4.3636,11,Fragrance,Women,Perfume,3.3,100,
for her Eau de Toilette,Narciso Rodriguez,Fragrance/Women/Perfume,29.0,1 oz/ 30 mL,11942,4.5478,617,Fragrance,Women,Perfume,1,30,
Pure Musc Eau de Parfum Travel Spray,Narciso Rodriguez,Fragrance/Women/Rollerballs & Travel Size,30.0,0.33oz/ 10mL,600,5.0,5,Fragrance,Women,Rollerballs & Travel Size,,,
for her Fleur Musc Rollerball,Narciso Rodriguez,Fragrance/Women/Rollerballs & Travel Size,30.0,0.25 oz/ 7.4 mL,0,4.5,2,Fragrance,Women,Rollerballs & Travel Size,0.25,7.4,
for her Rollerball,Narciso Rodriguez,Fragrance/Women/Rollerballs & Travel Size,29.0,0.25 oz/ 7.5 mL,6986,4.4914,116,Fragrance,Women,Rollerballs & Travel Size,0.25,7.5,
For Her Deluxe Mini Coffret,Narciso Rodriguez,Fragrance/Value & Gift Sets/Perfume Gift Sets,40.0,na,2493,3.6,5,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Radiant Creamy Concealer,NARS,Makeup/Face/Concealer,30.0,0.22 oz/ 6 mL,747284,4.3142,11337,Makeup,Face,Concealer,0.22,6,
Light Reflecting Pressed Setting Powder,NARS,Makeup/Face/Setting Spray & Powder,37.0,0.35 oz/ 10 g,49743,4.0305,721,Makeup,Face,Setting Spray & Powder,0.35,,10
Blush,NARS,Makeup/Cheek/Blush,30.0,0.16 oz/ 4.8 g,620340,4.6719,17556,Makeup,Cheek,Blush,0.16,,4.8
Velvet Matte Lipstick Pencil,NARS,Makeup/Lip/Lipstick,27.0,0.086 oz/ 2.4 g,348381,4.4522,5146,Makeup,Lip,Lipstick,0.086,,2.4
Mini Blush + Balm Set,NARS,Makeup/Value & Gift Sets,24.0, - coral with shimmer,38042,3.9,60,Makeup,Value & Gift Sets,no info,,,
Afterglow Eyeshadow Palette,NARS,Makeup/Eye/Eye Palettes,59.0,"1.4g, 0.04 oz x 12",10005,4.5,16,Makeup,Eye,Eye Palettes,,,
Natural Radiant Longwear Foundation,NARS,Makeup/Face/Foundation,49.0,1 oz/ 30 mL,157074,3.6595,2943,Makeup,Face,Foundation,1,30,
Powermatte Lip Pigment,NARS,Makeup/Lip/Lipstick,26.0,0.18 oz/ 5.5 mL,154144,4.4758,1299,Makeup,Lip,Lipstick,0.18,5.5,
Overlust Cheek Palette,NARS,Makeup/Cheek/Cheek Palettes,59.0,0.15 oz/ 4.5g x 6,6418,4.1667,6,Makeup,Cheek,Cheek Palettes,,,
Radiant Creamy Concealer Mini,NARS,Mini Size/Makeup,13.0,0.05 oz - mini/ 1.4 g,136053,4.1782,870,Mini Size,Makeup,no info,0.05,,1.4
Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,NARS,Makeup/Face/Tinted Moisturizer,45.0,1.9 oz,108735,4.3971,2813,Makeup,Face,Tinted Moisturizer,1.9,,
Sheer Glow Foundation,NARS,Makeup/Face/Foundation,47.0,1 oz/ 30 mL,173408,4.2305,4807,Makeup,Face,Foundation,1,30,
Mini Lila Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,12.5,5 x 0.028 oz/ 0.8 g,33747,4.0193,362,Makeup,Eye,Eye Palettes,,,
Mini Glam Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,25.0,0.028 oz x 5/ 0.79 g ,6586,4.6667,3,Makeup,Eye,Eye Palettes,,,
Metropolis Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,129.0,28 x 0.048 oz,19373,4.2968,155,Makeup,Eye,Eye Palettes,,,
Mini Gold Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,25.0,5 x 0.028 oz,17363,4.432,125,Makeup,Eye,Eye Palettes,,,
Biba All Neutral Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,129.0,2.5 g / 0.08 oz ,34724,4.4227,317,Makeup,Eye,Eye Palettes,0.08,,2.5
Sunrise Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,65.0,0.67 oz/ 19.25g,47996,4.7528,360,Makeup,Eye,Eye Palettes,0.67,,
Glow Gold Highlight Duo,Natasha Denona,Makeup/Face/Highlighter,25.0,2 x 0.25 oz/ 7 g,2959,2.5294,17,Makeup,Face,Highlighter,,,
Mini Nude Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,25.0,na,42892,4.519,289,Makeup,Eye,Eye Palettes,,,
Gold Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,129.0,15 x 0.08 oz/ 2.5 g,36458,4.4928,345,Makeup,Eye,Eye Palettes,,,
Mini Star Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,25.0,5 x 0.028 oz/ 0.8 g,36211,3.5385,455,Makeup,Eye,Eye Palettes,,,
Sunset Eyeshadow Palette,Natasha Denona,Makeup/Eye/Eye Palettes,129.0,na,74850,4.4942,346,Makeup,Eye,Eye Palettes,,,
